date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-09-18 07:00:00,HPG,28.82,28.87,28.09,28.63,75687000,28.63,29.8,25.48,27.64,0.8720000000000006,0.9520000000000003,0.47600000000000015,28.116,27.164,B,HOLD
2025-09-19 07:00:00,HPG,28.77,28.87,28.28,28.72,45024800,28.72,29.8,25.48,27.64,0.8040000000000006,0.8720000000000006,0.4360000000000003,28.076,27.204,B,HOLD
2025-09-22 07:00:00,HPG,28.72,28.72,27.79,27.89,66073800,27.89,29.8,25.48,27.64,0.8220000000000006,0.8040000000000006,0.4020000000000003,28.042,27.238,B,HOLD
2025-09-23 07:00:00,HPG,28.04,28.33,27.94,28.14,24900000,28.14,29.8,25.48,27.64,0.7539999999999999,0.8220000000000006,0.4110000000000003,28.051000000000002,27.229,B,HOLD
2025-09-24 07:00:00,HPG,28.14,28.53,27.74,28.53,30738900,28.53,29.8,26.27,28.035,0.7060000000000002,0.7539999999999999,0.37699999999999995,28.412,27.658,B,HOLD
2025-09-25 07:00:00,HPG,28.63,28.77,28.23,28.28,34435400,28.28,29.8,26.27,28.035,0.6579999999999998,0.7060000000000002,0.3530000000000001,28.388,27.682,B,HOLD
2025-09-26 07:00:00,HPG,28.33,28.68,28.04,28.04,38128900,28.04,29.8,26.61,28.205,0.6679999999999999,0.6579999999999998,0.3289999999999999,28.534,27.875999999999998,B,HOLD
2025-09-29 07:00:00,HPG,28.04,28.38,27.89,28.09,38831200,28.09,29.8,27.01,28.405,0.5799999999999997,0.6679999999999999,0.33399999999999996,28.739,28.071,B,HOLD
2025-09-30 07:00:00,HPG,28.04,28.09,27.4,27.64,53737200,27.64,29.8,27.64,28.72,0.6300000000000004,0.5799999999999997,0.28999999999999987,29.009999999999998,28.43,S,SELL
2025-10-01 07:00:00,HPG,27.79,27.99,27.6,27.79,29848500,27.79,29.8,27.64,28.72,0.5499999999999993,0.6300000000000004,0.3150000000000002,29.035,28.404999999999998,S,HOLD
2025-10-02 07:00:00,HPG,27.84,28.14,27.55,27.6,30165900,27.6,29.8,27.6,28.700000000000003,0.5599999999999994,0.5499999999999993,0.27499999999999963,28.975,28.425000000000004,S,HOLD
2025-10-03 07:00:00,HPG,27.6,27.6,26.86,27.15,58123500,27.15,29.8,27.15,28.475,0.5799999999999997,0.5599999999999994,0.2799999999999997,28.755000000000003,28.195,S,HOLD
2025-10-06 07:00:00,HPG,27.6,28.68,27.6,28.68,71269500,28.68,29.8,27.15,28.475,0.7880000000000003,0.5799999999999997,0.28999999999999987,28.765,28.185000000000002,S,HOLD
